fact_id,country_id,year,rural_population,urban_population,population_male,population_female,created_at,updated_at
5853,197,1998,19554678.0,24817434.0,21703485.0,24148681.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5854,197,1999,19640794.0,25417981.0,21977029.0,24387653.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5855,197,2000,19713179.0,26015136.0,22221377.0,24591889.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5856,197,2001,19774867.0,26610139.0,22447806.0,24781908.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5857,197,2002,19799101.0,27227072.0,22681781.0,24979734.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5858,197,2003,19800023.0,27848704.0,22925383.0,25178665.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5859,197,2004,19784966.0,28462429.0,23176582.0,25379489.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5860,197,2005,19754866.0,29065720.0,23433293.0,25583854.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5861,197,2006,19707664.0,29656918.0,23696246.0,25795511.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5862,197,2007,19647368.0,30239813.0,23972107.0,26023987.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5863,197,2008,19583275.0,30828854.0,24278088.0,26287724.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5864,197,2009,19528590.0,31442228.0,24599914.0,26570865.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5865,197,2010,19489852.0,32094811.0,24927507.0,26857414.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5866,197,2011,19470335.0,32793181.0,25278908.0,27164417.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5867,197,2012,19465377.0,33532836.000000004,25651390.0,27493643.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5868,197,2013,19467489.0,34299907.0,26036121.0,27837495.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5869,197,2014,19463910.0,35075661.0,26500685.0,28228865.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5870,197,2015,19446876.0,35844349.0,27155417.0,28721087.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5871,197,2016,19414491.0,36600982.0,27418165.0,29004108.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5872,197,2017,19369002.0,37348154.0,27465269.0,29175940.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5873,197,2018,19311652.0,38086769.0,27822349.0,29517286.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5874,197,2019,19244858.0,38820239.0,28207948.0,29879107.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5875,197,2020,19170340.0,39550889.0,28580784.0,30221143.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5876,198,2012,8847540.0,1970718.0,5287401.0,5414203.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5877,198,2013,9119185.0,2058305.0,5491442.0,5614589.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5878,198,2014,9383162.0,2147809.0,5545556.0,5667728.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5879,198,2015,9642116.0,2240020.0,5536196.0,5658104.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5880,198,2016,9895674.0,2335056.0,5472936.0,5593169.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5881,198,2017,10142827.0,2432887.0,5269584.0,5388641.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5882,198,2018,10384989.0,2534064.0,5139223.0,5256106.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5883,198,2019,10623927.0,2639257.0,5167140.0,5280526.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5884,198,2020,10860946.0,2749061.0,5248072.0,5358155.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5885,199,1990,9688522.0,29617580.0,19043134.0,19846755.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5886,199,1991,9642918.0,29760282.0,19089811.0,19907251.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5887,199,1992,9637807.0,29877704.0,19191232.0,20011018.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5888,199,1993,9635304.0,30003331.0,19300093.0,20120452.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5889,199,1994,9633307.0,30131255.0,19401551.0,20222174.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5890,199,1995,9631181.0,30259317.0,19496042.0,20318531.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5891,199,1996,9627169.0,30382155.0,19585531.0,20410942.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5892,199,1997,9623946.0,30507614.0,19676146.0,20503904.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5893,199,1998,9629839.0,30662803.0,19766973.0,20595383.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5894,199,1999,9656031.0,30883692.0,19856535.0,20685697.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5895,199,2000,9709605.0,31194106.0,19956091.0,20785560.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5896,199,2001,9792190.0,31599913.0,20067588.0,20898861.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5897,199,2002,9852597.0,32132923.0,20337862.0,21139793.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5898,199,2003,9904876.0,32748530.0,20741397.0,21488873.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5899,199,2004,9961494.0,33390174.0,21136303.0,21823363.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5900,199,2005,10014136.0,34028496.0,21532304.0,22153070.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5901,199,2006,10062286.0,34663246.0,21922422.0,22500410.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5902,199,2007,10104737.0,35289121.0,22356720.0,22889061.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5903,199,2008,10130511.0,35867295.0,22735774.0,23230764.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5904,199,2009,10127186.0,36348886.0,22929514.0,23438258.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5905,199,2010,10086595.0,36702035.0,23012168.0,23560604.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5906,199,2011,10004441.0,36904697.0,23067975.0,23661258.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5907,199,2012,9886091.0,36971313.0,23051083.0,23704999.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5908,199,2013,9744548.0,36953005.0,22940611.0,23662847.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5909,199,2014,9599224.0,36922603.0,22845295.0,23619256.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5910,199,2015,9464206.0,36933458.0,22811354.0,23619988.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5911,199,2016,9343737.0,37003839.0,22816404.0,23656911.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5912,199,2017,9233918.0,37120403.0,22854449.0,23729720.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5913,199,2018,9130380.0,37267072.0,22943218.0,23848825.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5914,199,2019,9025938.0,37415111.0,23102938.0,24028434.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5915,199,2020,8915682.0,37543537.0,23212737.0,24151070.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5916,200,1990,14117614.0,3212099.0,8680922.0,8523172.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5917,200,1991,14291350.0,3248283.0,8775140.0,8641456.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5918,200,1992,14457887.0,3282750.0,8867266.0,8757191.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5919,200,1993,14613828.0,3314748.0,8957306.0,8868306.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5920,200,1994,14755018.0,3343330.0,9039920.0,8971824.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5921,200,1995,14879136.0,3367985.0,9110921.0,9066651.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5922,200,1996,14983912.0,3388208.0,9170494.0,9152012.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5923,200,1997,15071902.0,3404603.0,9220665.0,9228458.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5924,200,1998,15151613.0,3419088.0,9263025.0,9297772.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5925,200,1999,15234784.0,3434319.0,9305256.0,9365155.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5926,200,2000,15329767.0,3452171.0,9346333.0,9430039.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5927,200,2001,15439700.0,3473354.0,9400695.0,9519579.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5928,200,2002,15562028.0,3497272.0,9472882.0,9637824.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5929,200,2003,15692371.0,3522936.0,9546233.0,9756948.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5930,200,2004,15823764.0,3548774.0,9617730.0,9872701.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5931,200,2005,15950938.0,3573620.0,9688144.0,9985722.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5932,200,2006,16072910.0,3597241.0,9764340.0,10106367.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5933,200,2007,16190874.0,3619915.0,9844210.0,10234445.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5934,200,2008,16304311.0,3641521.0,9922130.0,10363512.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5935,200,2009,16413044.999999998,3662041.0,9993388.0,10489088.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5936,200,2010,16516926.0,3681427.0,10059778.0,10608780.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5937,200,2011,16615442.0,3699575.0,10131202.0,10728540.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5938,200,2012,16708167.000000002,3716388.0,10192526.0,10824621.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5939,200,2013,16791684.0,3735549.0,10237951.0,10893806.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5940,200,2014,16866370.0,3757194.0,10280468.0,10958989.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5941,200,2015,16932569.0,3781471.0,10318912.0,11017785.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5942,200,2016,16990083.0,3808409.0,10353683.0,11071811.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5943,200,2017,17038849.0,3838068.0,10385204.0,11121609.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5944,200,2018,17079399.0,3870642.0,10413935.0,11166774.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5945,200,2019,17112476.0,3906383.0,10440860.0,11208805.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5946,200,2020,17138554.0,3945488.0,10466187.0,11248892.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5947,201,2012,23988926.0,12001266.0,17593602.0,17566190.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5948,201,2013,24502709.0,12347209.0,18005088.0,17985615.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5949,201,2014,25024231.0,12713682.0,18506560.0,18496684.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5950,201,2015,25548489.0,13099314.0,19086685.0,19084493.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5951,201,2016,26074189.0,13504639.0,19686813.0,19690357.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5952,201,2017,26602042.0,13931288.0,20335703.0,20344125.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5953,201,2018,27131309.0,14380217.0,20993202.0,21005857.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5954,201,2019,27661508.0,14852586.0,21607642.0,21624451.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5955,201,2020,28191779.0,15349424.0,22209433.0,22231053.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5956,202,1990,19386031.0,6530040.0,13032600.0,12809102.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5957,202,1991,19561304.0,7037699.0,13277704.0,13043192.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5958,202,1992,19716536.0,7584754.0,13485150.0,13251879.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5959,202,1993,19928813.0,8098039.0,13687656.0,13493767.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5960,202,1994,20411039.0,8368584.000000001,14003710.0,13842784.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5961,202,1995,20927135.0,8635370.0,14367741.0,14224904.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5962,202,1996,21480809.0,8896495.0,14703506.0,14593646.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5963,202,1997,22070130.0,9154327.0,15060182.0,14983601.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5964,202,1998,22689858.0,9413607.0,15378420.0,15350160.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5965,202,1999,23331953.0,9680953.0,15737804.0,15746503.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5966,202,2000,23990226.0,9960965.0,16197750.0,16215463.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5967,202,2001,24663935.0,10255512.0,16657887.999999998,16683796.999999998,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5968,202,2002,25354007.0,10562834.0,17111007.0,17145410.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5969,202,2003,26058518.0,10879068.0,17568652.0,17612692.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5970,202,2004,26775364.0,11198632.0,18044762.0,18103905.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5971,202,2005,27503139.0,11517652.0,18562772.0,18640460.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5972,202,2006,28240213.0,11835003.0,19137178.0,19225307.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5973,202,2007,28986551.0,12152775.0,19758871.0,19850115.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5974,202,2008,29743916.0,12474716.0,20397292.0,20491838.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5975,202,2009,30507004.0,12814282.0,21040240.0,21137142.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5976,202,2010,31277063.0,13176092.0,21678613.0,21775739.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5977,202,2011,32054105.0,13562066.0,22282633.0,22380041.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5978,203,1990,139739.0,267733.0,205650.0,207106.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5979,203,1991,142087.0,273129.0,207218.0,208763.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5980,203,1992,144356.0,278407.0,208941.0,210579.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5981,203,1993,146522.0,283517.0,210326.0,212049.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5982,203,1994,148584.0,288453.0,212373.0,214175.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5983,203,1995,150529.0,293195.0,216548.0,217941.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5984,203,1996,152338.0,297698.0,221658.0,222177.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5985,203,1997,154006.0,301948.0,226598.0,226288.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5986,203,1998,155559.0,306001.0,231434.0,230315.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5987,203,1999,157050.0,309953.0,236184.0,234274.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5988,203,2000,158514.0,313876.0,240845.0,238153.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5989,203,2001,159960.0,317780.0,245436.0,241957.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5990,203,2002,161381.0,321663.0,249959.0,245707.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5991,203,2003,162790.0,325542.0,254376.0,249404.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5992,203,2004,164195.0,329435.0,257822.0,252750.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5993,203,2005,166238.0,332708.0,260410.00000000003,255810.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5994,203,2006,168365.0,335942.0,263086.0,258937.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5995,203,2007,170511.0,339194.0,265833.0,262113.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5996,203,2008,172681.0,342467.0,268623.0,265315.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5997,203,2009,174867.0,345752.0,271450.0,268537.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5998,203,2010,177066.0,349037.0,274293.0,271788.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
5999,203,2011,179273.0,352316.0,277111.0,275035.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6000,203,2012,181489.0,355588.0,279884.0,278227.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6001,203,2013,183704.0,358836.0,282602.0,281345.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6002,203,2014,185806.0,362122.0,285276.0,284406.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6003,203,2015,187781.0,365427.0,287993.0,287483.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6004,203,2016,189623.0,368745.0,290757.0,290695.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6005,203,2017,191326.0,372076.0,293536.0,294024.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6006,203,2018,192884.0,375417.0,296341.0,297374.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6007,203,2019,194302.0,378783.0,299437.0,300864.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6008,203,2020,195577.0,382175.0,302656.0,304409.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6009,204,1990,1447888.0,7119496.0,4222753.0,4325653.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6010,204,1991,1448639.0,7176498.0,4245559.0,4348612.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6011,204,1992,1445366.0,7241372.0,4268551.0,4371721.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6012,204,1993,1441783.0,7304993.0,4290189.0,4393216.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6013,204,1994,1436696.0,7361538.0,4310129.0,4413332.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6014,204,1995,1429406.0,7407014.0,4327369.0,4431126.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6015,204,1996,1425086.0,7434105.0,4340719.0,4444775.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6016,204,1997,1424155.0,7444698.0,4351962.0,4455907.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6017,204,1998,1421989.0,7448859.0,4362608.0,4466025.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6018,204,1999,1419868.0,7453232.0,4373521.0,4475355.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6019,204,2000,1418749.0,7462891.0,4386051.0,4484993.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6020,204,2001,1417317.0,7480476.0,4400933.0,4495815.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6021,204,2002,1415408.0,7505286.0,4418086.0,4507926.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6022,204,2003,1414725.0,7536697.0,4438324.0,4523182.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6023,204,2004,1415350.0,7575289.0,4462202.0,4542060.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6024,204,2005,1417334.0,7621289.0,4488565.0,4563173.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6025,204,2006,1416324.0,7679940.0,4517923.0,4586796.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6026,204,2007,1412213.0,7751030.0,4551255.0,4613017.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6027,204,2008,1409010.0,7827880.0,4587725.0,4641545.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6028,204,2009,1406182.0,7907296.0,4627855.0,4673557.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6029,204,2010,1403234.0,7986934.0,4672279.0,4709450.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6030,204,2011,1391807.0,8074085.0,4719572.0,4747815.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6031,204,2012,1371997.0,8168910.0,4768734.0,4787252.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6032,204,2013,1352261.0,8262986.000000001,4820433.0,4828499.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6033,204,2014,1332551.0,8356825.000000001,4874993.0,4872515.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6034,204,2015,1312954.0,8450611.0,4931371.0,4917977.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6035,204,2016,1293399.0,8544134.0,4989007.0,4964310.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6036,204,2017,1273943.0,8636758.0,5047220.0,5010970.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6037,204,2018,1254718.0,8727991.0,5105006.0,5057292.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6038,204,2019,1235720.0,8817415.0,5163366.0,5104556.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6039,204,2020,1216924.0,8904762.0,5219047.0,5149922.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6040,205,1990,1740423.0,4934467.0,3277900.0,3433793.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6041,205,1991,1761490.0,4979579.0,3319780.0,3475613.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6042,205,1992,1784574.0,5030802.0,3357346.0,3515833.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6043,205,1993,1808234.0,5083366.0,3388494.0,3547626.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6044,205,1994,1830262.0,5131001.0,3415672.0,3575865.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6045,205,1995,1849103.0,5169422.0,3438093.0,3600204.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6046,205,1996,1864158.0,5197015.0,3452800.0,3616892.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6047,205,1997,1876064.0,5215701.0,3461065.0,3625932.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6048,205,1998,1886096.0,5229031.0,3471604.0,3636617.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6049,205,1999,1896153.0,5242311.0,3489263.0,3652934.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6050,205,2000,1907695.0,5259555.0,3509636.0,3672423.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6051,205,2001,1917728.0,5284957.0,3530347.0,3694056.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6052,205,2002,1926831.0,5317083.0,3557095.0,3719385.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6053,205,2003,1937708.0,5354185.0,3585774.0,3744955.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6054,205,2004,1950516.0,5396731.0,3612548.0,3768604.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6055,205,2005,1965346.0,5444962.0,3638008.0,3790427.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6056,205,2006,1982272.0,5499135.0,3663326.0,3811684.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6057,205,2007,2001241.0,5559117.0,3700599.0,3841305.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6058,205,2008,2021967.0,5624146.0,3754244.0,3884044.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6059,205,2009,2044053.0,5693108.0,3805903.0,3928502.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6060,205,2010,2067084.0,5764887.0,3852318.0,3970117.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6061,205,2011,2091187.0,5839234.0,3899375.0,4011607.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6062,205,2012,2116141.0,5915529.0,3945041.0,4050697.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6063,205,2013,2140993.0,5991681.0,3995015.0,4093352.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6064,205,2014,2164734.0,6064895.0,4047726.0,4140065.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6065,205,2015,2186643.0,6133126.0,4097484.000000001,4184248.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6066,205,2016,2206365.0,6195374.0,4147359.000000001,4225538.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6067,205,2017,2224037.0,6251968.0,4189958.0,4261730.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6068,205,2018,2238762.0,6305272.0,4221914.0,4292520.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6069,205,2019,2251160.0,6357099.0,4253216.0,4322373.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6070,205,2020,2261695.0,6408840.0,4286005.0,4352609.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
6071,206,1990,6356133.0,6090038.0,6294282.0,6114715.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
